text,hasURL,urls,urls_expanded,hasUserURL,user_url,text_token,isNotOnlyText,Noun,Verb,Adjective,Pronoun,FirstPersonPronoun,SecondPersonPronoun,ThirdPersonPronoun,Adverb,Numeral,Conjunction_inj,Particle,Determiner,Modal,Whs,char_count,word_count,has_question,has_exclaim,has_period,capital_ratio,tweet_count,listed_count,follow_ratio,age,verified,isRumor,isRumor
Here's why the Germanwings crash scenario is less likely in the U.S. http://t.co/BTnZb7sEoT http://t.co/kY6SgGcDav,1,['http://t.co/BTnZb7sEoT'],['http://nbcnews.to/1xjesqs'],1,http://NBCNews.com,"['heres', 'why', 'the', 'germanwings', 'crash', 'scenario', 'is', 'less', 'likely', 'in', 'the', 'us']",1,4,1,1,1,1,0,0,1,0,1,0,2,0,1,114,12,0,0,1,0.11403508771929824,4.693084703074858,4.414505394200718,6.337357814226121,2564,1,0,0
The Twitter accounts @lufthansa and @germanwings have turned their logos black. http://t.co/cEEj2mHVPG,0,[],[],1,http://aljazeera.com,"['the', 'twitter', 'accounts', 'lufthansa', 'and', 'germanwings', 'have', 'turned', 'their', 'logos', 'black']",1,2,3,3,1,0,0,1,0,0,1,0,1,0,0,102,11,0,0,1,0.0784313725490196,4.736651426038839,4.157093948997081,5.878829598888424,2277,1,0,0
of the passengers involved for care and assistance. Everyone at Germanwings and Lufthansa is deeply shocked and saddened by these events.4/5,0,[],[],1,http://t.co/QROVuSCLXu,"['of', 'the', 'passengers', 'involved', 'for', 'care', 'and', 'assistance', 'everyone', 'at', 'germanwings', 'and', 'lufthansa', 'is', 'deeply', 'shocked', 'and', 'saddened', 'by', 'these', 'events45']",0,7,3,1,0,0,0,0,1,0,7,0,2,0,0,140,21,0,0,1,0.02142857142857143,4.438589810070448,3.074084689028244,5.167972713294167,1830,1,0,0
BREAKING Last few positions of the @germanwings flight plotted on a map http://t.co/wryDeXWNPV /@planefinder,0,[],[],1,http://www.airlive.net,"['breaking', 'last', 'few', 'positions', 'of', 'the', 'germanwings', 'flight', 'plotted', 'on', 'a', 'map', 'planefinder']",1,5,2,2,0,0,0,0,0,0,2,0,2,0,0,108,13,0,0,1,0.1388888888888889,4.158151325392703,2.9845273133437926,4.7505392494911165,440,0,0,0
BREAKING NEWS: Germanwings flight GWI18G crashes in French Alps: http://t.co/v8yssTEbHR http://t.co/GA8ZdGUq30,1,['http://t.co/v8yssTEbHR'],['http://rplr.co/1xejnZK'],1,http://t.co/VfCE6LILEG,"['breaking', 'news', 'germanwings', 'flight', 'gwi18g', 'crashes', 'in', 'french', 'alps']",1,6,1,1,0,0,0,0,0,0,1,0,0,0,0,110,9,0,0,1,0.2545454545454545,5.364579134473572,3.374198257929083,5.901423990613435,1356,1,0,0
"Our thoughts are with the passengers and crew of flight 4U-9525, their families and friends. United by wings, @lufthansa @germanwings",0,[],[],1,http://goo.gl/UyXPb,"['our', 'thoughts', 'are', 'with', 'the', 'passengers', 'and', 'crew', 'of', 'flight', '4u9525', 'their', 'families', 'and', 'friends', 'united', 'by', 'wings', 'lufthansa', 'germanwings']",0,8,2,1,2,1,0,1,0,1,5,0,1,0,0,133,20,0,0,1,0.022556390977443608,4.089481202687437,3.018284308426531,4.663031539760377,2190,0,0,0
BREAKING VIDEO of the #Germanwings #4U9525 crash area http://t.co/wFg8KTSve2 http://t.co/sXS0kTX3b3,1,['http://t.co/wFg8KTSve2'],['http://www.airlive.net/2015/03/breaking-crash-of-a320-in-south-of.html'],1,http://t.co/LYe0i8ANVU,"['breaking', 'video', 'of', 'the', 'germanwings', '4u9525', 'crash', 'area']",1,4,1,0,0,0,0,0,0,1,1,0,1,0,0,99,8,0,0,1,0.23232323232323232,4.159717546180215,2.99563519459755,4.766390536891315,441,0,0,0
Last position Germanwings A320 via @flightradar24 http://t.co/kJ5F9vlNQs,0,[],[],1,http://t.co/X2YWKVQMli,"['last', 'position', 'germanwings', 'a320', 'via', 'flightradar24']",1,3,1,1,0,0,0,0,0,0,1,0,0,0,0,72,6,0,0,1,0.09722222222222222,3.9728967844365446,3.1482940974347455,4.681241237375588,1930,0,0,0
"Helicopters are bringing bodies to a school gymnasium near site of #Germanwings A320 crash. http://t.co/4RUSYV7IUc
https://t.co/fQWAbR5Ea4",1,"['http://t.co/4RUSYV7IUc', 'https://t.co/fQWAbR5Ea4']","['http://cnn.it/1C7d61a', 'https://amp.twimg.com/v/9b8bb742-1ea4-4962-aa10-3823cf06b5b8']",1,http://www.cnn.com,"['helicopters', 'are', 'bringing', 'bodies', 'to', 'a', 'school', 'gymnasium', 'near', 'site', 'of', 'germanwings', 'a320', 'crash']",1,7,3,0,0,0,0,0,0,0,2,0,1,0,0,138,14,0,0,1,0.10869565217391304,4.769465948560255,5.01881280168335,7.212685505277381,2965,1,0,0
It's a tragic day for France &amp; for Europe. I want to express solidarity with family &amp; friends of crew &amp; passengers of #4U9525 #Germanwings,0,[],[],1,http://t.co/ZhJxuAH38d,"['its', 'a', 'tragic', 'day', 'for', 'france', 'amp', 'for', 'europe', 'i', 'want', 'to', 'express', 'solidarity', 'with', 'family', 'amp', 'friends', 'of', 'crew', 'amp', 'passengers', 'of', '4u9525', 'germanwings']",0,11,2,3,1,1,0,1,0,1,5,0,1,0,0,150,25,0,0,1,0.04,3.2286569581089353,2.968015713993642,4.612752077912065,904,1,0,0
Debris from the #GermanWings plane that crashed in France is scattered over a remote area high up in the Alps http://t.co/K8eoAxT9ZD,1,['http://t.co/K8eoAxT9ZD'],['http://snpy.tv/1EMJHdI'],1,http://www.skynews.com/,"['debris', 'from', 'the', 'germanwings', 'plane', 'that', 'crashed', 'in', 'france', 'is', 'scattered', 'over', 'a', 'remote', 'area', 'high', 'up', 'in', 'the', 'alps']",1,6,4,1,0,0,0,0,0,0,4,1,3,0,1,132,20,0,0,1,0.07575757575757576,5.125318578123527,4.188900373175912,6.2930439552573,2804,1,0,0
BREAKING: @lufthansa and @germanwings @Lufthansa_DE have changed their logos to blac as a mark of respect  http://t.co/AnST3O0yXm -  FlightC,0,[],[],1,http://www.airlive.net,"['breaking', 'lufthansa', 'and', 'germanwings', 'lufthansade', 'have', 'changed', 'their', 'logos', 'to', 'blac', 'as', 'a', 'mark', 'of', 'respect', 'flightc']",1,6,5,0,1,0,0,1,0,0,3,0,1,0,0,140,17,0,0,1,0.12857142857142856,4.157909866226345,2.9867717342662448,4.748234556065249,441,0,0,0
Germanwings  flight 4U9525 crashes in French Alps: a 'dark day' for Lufthansa if #4U9525 fears realised - live http://t.co/9la7dYRcUz,1,['http://t.co/9la7dYRcUz'],['http://trib.al/iQyOhwT'],1,http://t.co/rrGq778cPt,"['germanwings', 'flight', '4u9525', 'crashes', 'in', 'french', 'alps', 'a', 'dark', 'day', 'for', 'lufthansa', 'if', '4u9525', 'fears', 'realised', 'live']",1,6,2,3,0,0,0,0,0,2,3,0,1,0,0,133,17,0,0,1,0.06766917293233082,5.115810141409786,4.5756496147552195,6.532038668310526,1964,1,0,0
#Germanwings Airbus A320 flight was travelling from Spain to Germany when it crashed. http://t.co/EDoH4hAD7w http://t.co/ODxFHTAWY9,1,['http://t.co/EDoH4hAD7w'],['http://on.thestar.com/1NapFfc'],1,http://www.thestar.com,"['germanwings', 'airbus', 'a320', 'flight', 'was', 'travelling', 'from', 'spain', 'to', 'germany', 'when', 'it', 'crashed']",1,3,5,1,1,0,0,1,0,0,1,0,0,0,1,131,13,0,0,1,0.13740458015267176,5.149622418787764,3.775537634780957,5.607931949011901,2610,1,0,0
“The horror. It’s all there in the sound of Lubitz breathing.” @PGourevitch on the #Germanwings crash: http://t.co/Ek1hiZwR4P,1,['http://t.co/Ek1hiZwR4P'],['http://nyr.kr/1CfqX5I'],1,http://www.newyorker.com,"['the', 'horror', 'its', 'all', 'there', 'in', 'the', 'sound', 'of', 'lubitz', 'breathing', 'pgourevitch', 'on', 'the', 'germanwings', 'crash']",1,6,1,0,1,0,0,1,0,0,3,0,4,0,0,125,16,0,0,1,0.08,4.418400736684887,4.727077436678343,6.655867092031902,2515,1,0,0
"PHOTO: This 2014 file photo shows a Germanwings Airbus 320 parked at the airport in Duesseldorf, Germany: http://t.co/XeGdvCUcO9",1,['http://t.co/XeGdvCUcO9'],['http://apne.ws/1bpVDrY'],1,http://t.co/2QmQWtmJc7,"['photo', 'this', '2014', 'file', 'photo', 'shows', 'a', 'germanwings', 'airbus', '320', 'parked', 'at', 'the', 'airport', 'in', 'duesseldorf', 'germany']",1,7,2,0,0,0,0,0,1,2,2,0,3,0,0,128,17,0,0,1,0.1171875,5.014482735852192,4.832694087046502,6.695984326524799,2096,1,0,0
"Debris of #4U9525 #A320 airbus located in French Alps crash at 2,000 meters altitude http://t.co/JLDCz6AhFR?? http://t.co/gvxG16a8Cm",1,['http://t.co/JLDCz6AhFR'],['http://ind.pn/18UsWSB'],1,http://t.co/GsqzXf7Q10,"['debris', 'of', '4u9525', 'a320', 'airbus', 'located', 'in', 'french', 'alps', 'crash', 'at', '2000', 'meters', 'altitude']",1,5,2,2,0,0,0,0,0,2,3,0,0,0,0,132,14,1,0,1,0.10606060606060606,5.207149453209543,4.108835527934605,6.042879372878611,2340,1,0,0
DETAILS: #4U9525 flight crash has been the first accident in history of #Germanwings. http://t.co/WKhAjiH6pQ #A320,1,['http://t.co/WKhAjiH6pQ'],['http://sptnkne.ws/kX'],1,http://t.co/jG5fV8dLJ2,"['details', '4u9525', 'flight', 'crash', 'has', 'been', 'the', 'first', 'accident', 'in', 'history', 'of', 'germanwings', 'a320']",1,6,3,1,0,0,0,0,0,1,2,0,1,0,0,114,14,0,0,1,0.13157894736842105,4.8652639172321095,3.4149733479708178,4.8421597369153675,2161,1,0,0
#Germanwings Airbus is first crash of airliner on French soil since Concorde disaster: http://t.co/kE109W7CFT http://t.co/lKpUNUQNsu,1,['http://t.co/kE109W7CFT'],['http://reut.rs/1y0AUzU'],1,http://www.reuters.com,"['germanwings', 'airbus', 'is', 'first', 'crash', 'of', 'airliner', 'on', 'french', 'soil', 'since', 'concorde', 'disaster']",1,7,1,2,0,0,0,0,0,0,3,0,0,0,0,132,13,0,0,1,0.11363636363636363,5.070765393174359,4.962331445730903,6.809214565904501,2925,1,0,0
France’s La chaine méteo weather site says weather “calm” in area of #4U9525 crash http://t.co/xZViemijJd http://t.co/BbvToAEEoD,1,['http://t.co/xZViemijJd'],['http://actualite.lachainemeteo.com/actualite-meteo/2015-03-24-11h38/crash-d-un-a320-en-france---une-meteo-calme-27701.php'],1,http://t.co/S6UZIA5Rng,"['frances', 'la', 'chaine', 'méteo', 'weather', 'site', 'says', 'weather', 'calm', 'in', 'area', 'of', '4u9525', 'crash']",1,7,2,1,1,0,0,0,0,1,2,0,0,0,0,128,14,0,0,1,0.09375,4.7750203095477755,2.4756711883244296,3.8477576883923312,2874,0,0,0
The reasons why they haven't yet released the names of the pilots of the Germanwings plane suddenly seem so clear.,0,[],[],1,http://www.facebook.com/kesgardner12,"['the', 'reasons', 'why', 'they', 'havent', 'yet', 'released', 'the', 'names', 'of', 'the', 'pilots', 'of', 'the', 'germanwings', 'plane', 'suddenly', 'seem', 'so', 'clear']",0,5,3,1,1,0,0,1,3,0,2,0,4,0,1,114,20,0,0,1,0.017543859649122806,5.369512709425735,3.100370545117563,4.5057467230644646,1674,0,0,0
I have learned about the plane crash #4U9525 in France. Our thoughts are w/ families of passengers. EU services will assist in investigation,0,[],[],1,http://t.co/3BLlxVFEaY,"['i', 'have', 'learned', 'about', 'the', 'plane', 'crash', '4u9525', 'in', 'france', 'our', 'thoughts', 'are', 'w', 'families', 'of', 'passengers', 'eu', 'services', 'will', 'assist', 'in', 'investigation']",0,9,5,1,1,2,0,0,0,1,4,0,1,1,0,140,23,0,0,1,0.04285714285714286,3.003029470553618,2.290034611362518,3.9054720619247045,2822,1,0,0
#Germanwings crash: Arrivals board at #Dusseldorf airport http://t.co/zU6hn03xzU http://t.co/MOQt2LDido,1,['http://t.co/zU6hn03xzU'],['http://on.rt.com/besjt3'],1,http://RT.com,"['germanwings', 'crash', 'arrivals', 'board', 'at', 'dusseldorf', 'airport']",1,6,0,0,0,0,0,0,0,0,1,0,0,0,0,103,7,0,0,1,0.0970873786407767,5.054850434625373,4.1532659350758685,5.950184672431876,2051,1,0,0
Co-pilot of Germanwings intentionally crashed the plane but he's white so he's not a terrorist.,0,[],[],1,,"['copilot', 'of', 'germanwings', 'intentionally', 'crashed', 'the', 'plane', 'but', 'hes', 'white', 'so', 'hes', 'not', 'a', 'terrorist']",0,5,2,1,0,0,0,0,3,0,2,0,2,0,0,95,15,0,0,1,0.021052631578947368,4.5803432471725865,1.0413926851582251,2.7234556720351857,1571,0,0,0
"""If our fears are confirmed, this is a dark day for Lufthansa,"" #Germanwings' parent company says after crash http://t.co/nIKx2M38Fm",1,['http://t.co/nIKx2M38Fm'],['http://bbc.in/1EMIx1R'],1,http://www.bbc.co.uk/news,"['if', 'our', 'fears', 'are', 'confirmed', 'this', 'is', 'a', 'dark', 'day', 'for', 'lufthansa', 'germanwings', 'parent', 'company', 'says', 'after', 'crash']",1,7,4,1,1,1,0,0,0,0,3,0,2,0,0,132,18,0,0,1,0.05303030303030303,4.376795873879716,5.024686759412272,7.1502161669450075,2892,1,0,0
This picture from a helicopter sent to the #Germanwings Alps plane crash site shows how remote the area is http://t.co/Fo6h66ZehE,1,['http://t.co/Fo6h66ZehE'],['http://snpy.tv/18UyFb4'],1,http://www.skynews.com/,"['this', 'picture', 'from', 'a', 'helicopter', 'sent', 'to', 'the', 'germanwings', 'alps', 'plane', 'crash', 'site', 'shows', 'how', 'remote', 'the', 'area', 'is']",1,7,4,1,0,0,0,0,0,0,1,0,4,0,1,129,19,0,0,1,0.046511627906976744,5.125289287886399,4.1890128046002415,6.293009450243392,2804,1,0,0
"Seeing painful speculation very early. Very little is known. Stay calm, care for victims, their families, and gather true info. #4U9525",0,[],[],1,http://t.co/ofxFP2JceT,"['seeing', 'painful', 'speculation', 'very', 'early', 'very', 'little', 'is', 'known', 'stay', 'calm', 'care', 'for', 'victims', 'their', 'families', 'and', 'gather', 'true', 'info', '4u9525']",0,7,3,5,1,0,0,1,2,1,2,0,0,0,0,135,21,0,0,1,0.02962962962962963,4.516733636616387,3.190051417759206,4.650890077856312,2096,0,0,0
Our thoughts are with the passengers and crew of flight 4U-9525 and all relatives and colleagues #unitedbywings @germanwings @lufthansa,0,[],[],1,http://www.swiss.com,"['our', 'thoughts', 'are', 'with', 'the', 'passengers', 'and', 'crew', 'of', 'flight', '4u9525', 'and', 'all', 'relatives', 'and', 'colleagues', 'unitedbywings', 'germanwings', 'lufthansa']",0,8,2,0,1,1,0,0,0,1,5,0,2,0,0,135,19,0,0,0,0.014814814814814815,4.126423653737339,3.3459615418131414,5.083119038690206,2218,0,0,0
Our thoughts are with the families and friends of those aboard the Germanwings flight 9525,0,[],[],1,http://t.co/LBf4CsMXys,"['our', 'thoughts', 'are', 'with', 'the', 'families', 'and', 'friends', 'of', 'those', 'aboard', 'the', 'germanwings', 'flight', '9525']",0,5,1,0,1,1,0,0,0,1,4,0,3,0,0,90,15,0,0,0,0.022222222222222223,4.092439911331141,3.391816923613249,4.858729640015196,2051,1,0,0
Today's flight path of #4U9525 is exactly matching yesterday's flight path until the moment when signal was lost http://t.co/eC62SfY9Ga,0,[],[],1,http://t.co/lEiMiBrCZi,"['todays', 'flight', 'path', 'of', '4u9525', 'is', 'exactly', 'matching', 'yesterdays', 'flight', 'path', 'until', 'the', 'moment', 'when', 'signal', 'was', 'lost']",1,8,3,1,0,0,0,0,1,1,2,0,1,0,1,135,18,0,0,1,0.044444444444444446,3.902601130666531,3.377124042346456,5.330657234711394,1801,1,0,0
"I don't get it ... The #Germanwings flight descended 31.000 feet in 10 minutes and didn't change course at all, acc. to Flightradar data ...",0,[],[],1,http://www.ConflictReport.info,"['i', 'dont', 'get', 'it', 'the', 'germanwings', 'flight', 'descended', '31000', 'feet', 'in', '10', 'minutes', 'and', 'didnt', 'change', 'course', 'at', 'all', 'acc', 'to', 'flightradar', 'data']",0,9,4,1,1,1,0,1,0,2,3,0,2,0,0,140,23,0,0,1,0.02857142857142857,4.724636266385149,3.012415374762433,4.386766415717314,1205,0,0,0
"→ http://t.co/6W6HpstrfA #planecrash plane crash Drexel University graduate, mom among Germanwings plane crash victi… http://t.co/htTp0ALZye",1,['http://t.co/6W6HpstrfA'],['http://buff.ly/1CQ7mef'],1,,"['planecrash', 'plane', 'crash', 'drexel', 'university', 'graduate', 'mom', 'among', 'germanwings', 'plane', 'crash', 'victi']",1,11,0,0,0,0,0,0,0,0,1,0,0,0,0,140,12,0,0,1,0.07142857142857142,4.598976436886518,1.7708520116421442,4.333245698961963,92,0,0,0
#BREAKING Lufthansa chief says 'don't know yet what happened' to crashed Germanwings flight,0,[],[],1,http://t.co/kqhCI1Bvmj,"['breaking', 'lufthansa', 'chief', 'says', 'dont', 'know', 'yet', 'what', 'happened', 'to', 'crashed', 'germanwings', 'flight']",0,5,5,0,0,0,0,0,1,0,0,0,0,0,1,91,13,0,0,0,0.10989010989010989,4.846473194491259,3.9732664361085286,5.557345965717103,1274,1,0,0
"“If our fears are confirmed, this is a dark day for Lufthansa,” says CEO of Germanwings' parent company after crash http://t.co/tJVCCJSY4G",1,['http://t.co/tJVCCJSY4G'],['http://on.wsj.com/1EE7QjV'],1,http://t.co/GhhR6Q2Qmq,"['if', 'our', 'fears', 'are', 'confirmed', 'this', 'is', 'a', 'dark', 'day', 'for', 'lufthansa', 'says', 'ceo', 'of', 'germanwings', 'parent', 'company', 'after', 'crash']",1,8,4,1,1,1,0,0,0,0,4,0,2,0,0,138,20,0,0,1,0.10144927536231885,5.055324805869429,4.939139703128894,6.781748698669452,2914,1,0,0
"Crashed #GermanWings A320 Airbus is 24 years old, ID D-AIPX, first flight was in November 1990 http://t.co/8UPMsinQkX http://t.co/3ggahAQ3Pu",1,['http://t.co/8UPMsinQkX'],['http://news.sky.com/story/1451555/live-passenger-plane-crashes-in-french-alps'],1,http://www.skynews.com/,"['crashed', 'germanwings', 'a320', 'airbus', 'is', '24', 'years', 'old', 'id', 'daipx', 'first', 'flight', 'was', 'in', 'november', '1990']",1,6,3,2,0,0,0,0,1,2,2,0,0,0,0,140,16,0,0,1,0.15,5.125292542454744,4.1890128046002415,6.293009450243392,2804,1,0,0
RT @flightradar24: Playback of flight #4U9525 with speed and altitude graph is available on http://t.co/ngHGFS1e0a http://t.co/9Wogkx8RgT,1,['http://t.co/ngHGFS1e0a'],['http://www.flightradar24.com/data/airplanes/d-aipx/#5d42675'],1,http://t.co/KTjbdNhmQr,"['rt', 'flightradar24', 'playback', 'of', 'flight', '4u9525', 'with', 'speed', 'and', 'altitude', 'graph', 'is', 'available', 'on']",1,6,1,2,0,0,0,0,0,1,4,0,0,0,0,137,14,0,0,1,0.08029197080291971,4.951245209264287,4.066176785772006,5.902791306852569,2188,1,0,0
BREAKING: A Germanwings jet crashed in France as it traveled from Barcelona to Dusseldorf http://t.co/vqUUuspIFk http://t.co/mwguIFT1iu,1,['http://t.co/vqUUuspIFk'],['http://nyp.st/1EMGpXL'],1,http://t.co/hKwnInDOKi,"['breaking', 'a', 'germanwings', 'jet', 'crashed', 'in', 'france', 'as', 'it', 'traveled', 'from', 'barcelona', 'to', 'dusseldorf']",1,4,4,0,1,0,0,1,0,0,3,0,1,0,0,135,14,0,0,1,0.14814814814814814,4.810420716306341,4.176351757603071,5.878717643422857,2316,1,0,0
Crash of the Germanwings flight is extremely unfortunate. We share the sorrow &amp; pain of the families of those on board.,0,[],[],1,http://t.co/i7NW4Bof2G,"['crash', 'of', 'the', 'germanwings', 'flight', 'is', 'extremely', 'unfortunate', 'we', 'share', 'the', 'sorrow', 'amp', 'pain', 'of', 'the', 'families', 'of', 'those', 'on', 'board']",0,9,1,1,1,1,0,0,1,0,4,0,4,0,0,123,21,0,0,1,0.024390243902439025,3.8651039746411278,4.199316274253104,7.037935638761205,2263,1,0,0
"Likely there'll be ""no survivors"" in #Germanwings crash, French President Francois Hollande says. Follow our coverage http://t.co/KH4ZKClfml",1,['http://t.co/KH4ZKClfml'],['http://bbc.in/1IpisHi'],1,http://www.bbc.co.uk/news,"['likely', 'therell', 'be', 'no', 'survivors', 'in', 'germanwings', 'crash', 'french', 'president', 'francois', 'hollande', 'says', 'follow', 'our', 'coverage']",1,6,4,2,1,1,0,0,1,0,1,0,1,0,0,140,16,0,0,1,0.08571428571428572,4.376777635025298,5.024686759412272,7.150211680284143,2892,1,0,0
"Nightmare! My thoughts go out to the victims, their family and friends.🙏 #RIP #4U9525 #MH370 #MH17 #GE235 #QZ8501 #AH5017 #TooManyCrashes",0,[],[],1,http://t.co/1zEjUQvh5b,"['nightmare', 'my', 'thoughts', 'go', 'out', 'to', 'the', 'victims', 'their', 'family', 'and', 'friends', 'rip', '4u9525', 'mh370', 'mh17', 'ge235', 'qz8501', 'ah5017', 'toomanycrashes']",0,10,2,1,2,1,0,1,1,1,1,0,1,0,0,137,20,0,1,1,0.1386861313868613,3.062581984228163,3.2242740142942576,5.614275899355388,1174,1,0,0
Germanwings crash: 3 different scenarios to unlock and lock the cockpit door http://t.co/WZpdG4wFY1 http://t.co/Bka6z48jHW,1,['http://t.co/WZpdG4wFY1'],['http://nyti.ms/1IAT9Ca'],1,http://www.nytimes.com/,"['germanwings', 'crash', '3', 'different', 'scenarios', 'to', 'unlock', 'and', 'lock', 'the', 'cockpit', 'door']",1,4,3,1,0,0,0,0,0,1,1,0,1,0,0,122,12,0,0,1,0.07377049180327869,5.2407838037893955,5.202030350002668,7.201546233806337,2946,1,0,0
My thoughts are with all the people on the missing Germanwings flight and their families!,0,[],[],1,http://t.co/AMrjgvQeA6,"['my', 'thoughts', 'are', 'with', 'all', 'the', 'people', 'on', 'the', 'missing', 'germanwings', 'flight', 'and', 'their', 'families']",0,5,1,1,2,1,0,1,0,0,3,0,2,0,0,89,15,0,1,0,0.02247191011235955,3.8005796215691303,3.6612446089593336,5.317983985453151,1351,1,0,0
"Germanwings A320 D-AIPX is one of the oldest A320 with serial number 0147 and was delivered in Nov 1990
#4U9525 http://t.co/SW9ykvWtnW",0,[],[],1,http://t.co/lEiMiBrCZi,"['germanwings', 'a320', 'daipx', 'is', 'one', 'of', 'the', 'oldest', 'a320', 'with', 'serial', 'number', '0147', 'and', 'was', 'delivered', 'in', 'nov', '1990', '4u9525']",1,4,4,2,0,0,0,0,0,4,4,0,1,0,0,134,20,0,0,1,0.1044776119402985,3.902601130666531,3.377306251068199,5.330801218445165,1801,1,0,0
"Airbus A320 #4U9525 crash: 
Flight tracking data here: 
http://t.co/9W6hfTGYQV #airbus http://t.co/RchXQsoqdJ",1,['http://t.co/9W6hfTGYQV'],['http://www.flightradar24.com/data/airplanes/d-aipx/#5d42675'],1,http://t.co/Zubn10uEIK,"['airbus', 'a320', '4u9525', 'crash', 'flight', 'tracking', 'data', 'here', 'airbus']",1,4,3,0,0,0,0,0,1,1,0,0,0,0,0,109,9,0,0,1,0.12844036697247707,4.677725546364215,2.8356905714924254,4.078529315254346,2386,1,0,0
All my thoughts with passenger's and crew's families at this difficult moment #Germanwings,0,[],[],1,http://www.europarl.europa.eu/the-president/en/,"['all', 'my', 'thoughts', 'with', 'passengers', 'and', 'crews', 'families', 'at', 'this', 'difficult', 'moment', 'germanwings']",0,5,0,2,1,1,0,0,0,0,3,0,2,0,0,90,13,0,0,0,0.022222222222222223,2.8692317197309762,2.639486489268586,4.146345128650468,501,1,0,0
"UPDATE: 240 firefighters, 210 policemen are on their way to the crash site http://t.co/WKhAjiH6pQ #Germanwings #4U9525",1,['http://t.co/WKhAjiH6pQ'],['http://sptnkne.ws/kX'],1,http://t.co/jG5fV8dLJ2,"['update', '240', 'firefighters', '210', 'policemen', 'are', 'on', 'their', 'way', 'to', 'the', 'crash', 'site', 'germanwings', '4u9525']",1,6,1,1,1,0,0,1,0,3,1,0,1,0,0,118,15,0,0,1,0.11016949152542373,4.8652639172321095,3.4149733479708178,4.842153490545487,2161,1,0,0
"MORE: #4U9525 jet belonged to Germanwings low-cost, authorities confrm the crash, debris found http://t.co/zU6hn03xzU http://t.co/0yWIEnAtJT",1,['http://t.co/zU6hn03xzU'],['http://on.rt.com/besjt3'],1,http://t.co/bDDyvy9DmR,"['more', '4u9525', 'jet', 'belonged', 'to', 'germanwings', 'lowcost', 'authorities', 'confrm', 'the', 'crash', 'debris', 'found']",1,5,4,0,0,0,0,0,1,1,0,0,1,0,0,140,13,0,0,1,0.1,5.05491550004948,4.153326961490906,5.950300581827127,2051,1,0,0
All 150 people on a #Germanwings plane which crashed in the Alps are thought to have died http://t.co/8UPMsinQkX http://t.co/RoM2b1e6zA,1,['http://t.co/8UPMsinQkX'],['http://news.sky.com/story/1451555/live-passenger-plane-crashes-in-french-alps'],1,http://www.skynews.com/,"['all', '150', 'people', 'on', 'a', 'germanwings', 'plane', 'which', 'crashed', 'in', 'the', 'alps', 'are', 'thought', 'to', 'have', 'died']",1,4,5,0,0,0,0,0,0,1,2,0,3,0,1,135,17,0,0,1,0.08148148148148149,5.125240466434249,4.188900373175912,6.293003035547587,2804,1,0,0
Airport operator Aena: Crashed #GermanWings jet took off from Barcelona airport at 0855 GMT http://t.co/8UPMsinQkX http://t.co/4IpoDSEy7U,1,['http://t.co/8UPMsinQkX'],['http://news.sky.com/story/1451555/live-passenger-plane-crashes-in-french-alps'],1,http://www.skynews.com/,"['airport', 'operator', 'aena', 'crashed', 'germanwings', 'jet', 'took', 'off', 'from', 'barcelona', 'airport', 'at', '0855', 'gmt']",1,7,2,1,0,0,0,0,0,1,2,1,0,0,0,137,14,0,0,1,0.1386861313868613,5.125276269369116,4.188900373175912,6.293040195228621,2804,1,0,0
Malaysia and Indonesia have yet to recover from #MH370 #MH17 and #QZ8501. Our prayers for families of those aboard @germanwings #4U9525,0,[],[],1,http://t.co/VgTj3tUUu9,"['malaysia', 'and', 'indonesia', 'have', 'yet', 'to', 'recover', 'from', 'mh370', 'mh17', 'and', 'qz8501', 'our', 'prayers', 'for', 'families', 'of', 'those', 'aboard', 'germanwings', '4u9525']",0,7,3,1,1,1,0,0,1,1,5,0,1,0,0,135,21,0,0,1,0.07407407407407407,5.4109121388630825,2.330413773349191,5.223023229544289,2150,0,0,0
Everything we know about the Germanwings plane crash in France http://t.co/o0ZSGb1lQq http://t.co/N4TTbxlOY4,1,['http://t.co/o0ZSGb1lQq'],['http://i100.io/WF516ZQ'],1,http://t.co/gfReaEz2dn,"['everything', 'we', 'know', 'about', 'the', 'germanwings', 'plane', 'crash', 'in', 'france']",1,5,1,0,1,1,0,0,0,0,2,0,1,0,0,108,10,0,0,1,0.1111111111111111,4.241098009403334,2.9731278535996988,4.844116667360274,333,1,0,0
This video shows how the cockpit door of the crashed #Germanwings plane was designed to work http://t.co/iZtw2EHHNN http://t.co/n5U9cxvru9,1,['http://t.co/iZtw2EHHNN'],['http://trib.al/I5nymBM'],1,http://www.skynews.com/,"['this', 'video', 'shows', 'how', 'the', 'cockpit', 'door', 'of', 'the', 'crashed', 'germanwings', 'plane', 'was', 'designed', 'to', 'work']",1,5,4,1,0,0,0,0,0,0,1,0,3,0,1,138,16,0,0,1,0.06521739130434782,5.127279777304424,4.189827063120662,6.294735096858912,2807,1,0,0
Some follows for info on reported German plane crash in France: @lufthansa / @Airbus / @ECiotti / @germanwings http://t.co/ElBP57fxxw,0,[],[],1,http://aljazeera.com,"['some', 'follows', 'for', 'info', 'on', 'reported', 'german', 'plane', 'crash', 'in', 'france', 'lufthansa', 'airbus', 'eciotti', 'germanwings']",1,7,1,3,0,0,0,0,0,0,3,0,1,0,0,133,15,0,0,1,0.06766917293233082,4.736659389995781,4.156912425700017,5.878889296671351,2277,1,0,0
